case_id,topic,scenario,court_level,text,decision,is_synthetic
SYN_LAN_0159,land_dispute,tenancy_eviction,Supreme Court,Synthetic Case: Landlord sought eviction of agricultural tenant on grounds of non-payment of crop share. Tenant produced proof of severe drought declaration and statutory protection under rural tenancy legislation. Supreme Court dismissed eviction prayer while structuring rent deferment. Ruling: Partial.,Partial,True
SYN_LAN_0160,land_dispute,boundary_disputes,District Court,Synthetic Case: Adjoining landholders disputed a boundary buffer strip of 3.5 acres. Total station survey conducted by the revenue surveyor was submitted as evidence. District Court accepted official revenue boundary survey and directed physical demarcation with boundary pillars. Ruling: Accepted.,Accepted,True
SYN_LAN_0161,land_dispute,inheritance_partition,High Court,Synthetic Case: Daughter filed suit for partition claiming equal share in ancestral joint family land under amended Hindu Succession provisions. Brothers claimed prior oral partition. High Court held that oral partition without registered documentation does not defeat statutory equal coparcenary rights. Ruling: Rejected.,Rejected,True
SYN_LAN_0162,land_dispute,encroachments,Supreme Court,Synthetic Case: Village Panchayat instituted eviction proceedings against unauthorized construction on community grazing land (Gauchar). Encroacher claimed long-standing occupation. Supreme Court held community pasture land cannot be alienated or regularized and affirmed eviction orders. Ruling: Partial.,Partial,True
SYN_LAN_0163,land_dispute,adverse_possession,District Court,"Synthetic Case: Occupant claimed ownership over a residential plot through adverse possession, demonstrating continuous, peaceful, and open occupation for over 15 years without owner interruption. District Court evaluated hostile possession requirements and declared title. Ruling: Accepted.",Accepted,True
SYN_LAN_0164,land_dispute,government_land_allotment,High Court,Synthetic Case: Allotment of agricultural land patta to a landless worker was cancelled by local authorities without issuing a show-cause notice. High Court quashed the cancellation for violating natural justice principles and restored the patta allotment. Ruling: Rejected.,Rejected,True
SYN_LAN_0165,land_dispute,easementary_rights_way,Supreme Court,Synthetic Case: Farm owner sought injunction against neighbor blocking traditional passage road connecting inner field plot to main cart track. Supreme Court verified continuous prescription use for over 20 years and granted permanent easementary right of way. Ruling: Partial.,Partial,True
SYN_LAN_0166,land_dispute,mortgage_redemption_dispute,District Court,Synthetic Case: Mortgagor filed suit for redemption of usufructuary mortgage over 12 bighas of farmland upon full repayment of principal debt to moneylender. District Court directed possession restoration and mortgage deed discharge. Ruling: Accepted.,Accepted,True
SYN_LAN_0167,land_dispute,revenue_mutation_record_correction,High Court,Synthetic Case: Petitioner challenged fraudulent mutation entry recorded in favor of third party in village revenue records (Khasra/Khatauni). High Court set aside erroneous revenue entry and directed correction based on registered title documents. Ruling: Rejected.,Rejected,True
SYN_LAN_0168,land_dispute,common_pasture_gauchar_dispute,Supreme Court,Synthetic Case: Residents challenged illegal conversion of village common pasture land into commercial allotment by local administrative committee. Supreme Court re-affirmed public trust doctrine regarding common village assets and quashed commercial allotment. Ruling: Partial.,Partial,True
SYN_LAN_0169,land_dispute,land_ceiling_excess_surrender,District Court,Synthetic Case: Large landholder challenged state ceiling proceedings classifying surplus agricultural holdings for redistribution to landless families. District Court verified statutory ceiling limits and upheld surplus land declaration. Ruling: Accepted.,Accepted,True
SYN_LAN_0170,land_dispute,title_disputes,High Court,"Synthetic Case: Plaintiff claimed sole title over 2.5 acres of ancestral agricultural land based on an unregistered family partition deed, whereas defendant produced a registered sale deed from a co-sharer. High Court adjudicated title validity by applying registration requirements and revenue record entries. Ruling: Rejected.",Rejected,True
SYN_LAN_0171,land_dispute,land_acquisition_compensation,Supreme Court,"Synthetic Case: Landowners challenged compensation awarded for highway land acquisition, contending that agricultural classification ignored nearby commercial development potential. Supreme Court reassessed land valuation based on recent comparative sale exemplars and enhanced compensation. Ruling: Partial.",Partial,True
SYN_LAN_0172,land_dispute,tenancy_eviction,District Court,Synthetic Case: Landlord sought eviction of agricultural tenant on grounds of non-payment of crop share. Tenant produced proof of severe drought declaration and statutory protection under rural tenancy legislation. District Court dismissed eviction prayer while structuring rent deferment. Ruling: Accepted.,Accepted,True
SYN_LAN_0173,land_dispute,boundary_disputes,High Court,Synthetic Case: Adjoining landholders disputed a boundary buffer strip of 4.0 acres. Total station survey conducted by the revenue surveyor was submitted as evidence. High Court accepted official revenue boundary survey and directed physical demarcation with boundary pillars. Ruling: Rejected.,Rejected,True
SYN_LAN_0174,land_dispute,inheritance_partition,Supreme Court,Synthetic Case: Daughter filed suit for partition claiming equal share in ancestral joint family land under amended Hindu Succession provisions. Brothers claimed prior oral partition. Supreme Court held that oral partition without registered documentation does not defeat statutory equal coparcenary rights. Ruling: Partial.,Partial,True
SYN_LAN_0175,land_dispute,encroachments,District Court,Synthetic Case: Village Panchayat instituted eviction proceedings against unauthorized construction on community grazing land (Gauchar). Encroacher claimed long-standing occupation. District Court held community pasture land cannot be alienated or regularized and affirmed eviction orders. Ruling: Accepted.,Accepted,True
SYN_LAN_0176,land_dispute,adverse_possession,High Court,"Synthetic Case: Occupant claimed ownership over a residential plot through adverse possession, demonstrating continuous, peaceful, and open occupation for over 15 years without owner interruption. High Court evaluated hostile possession requirements and declared title. Ruling: Rejected.",Rejected,True
SYN_LAN_0177,land_dispute,government_land_allotment,Supreme Court,Synthetic Case: Allotment of agricultural land patta to a landless worker was cancelled by local authorities without issuing a show-cause notice. Supreme Court quashed the cancellation for violating natural justice principles and restored the patta allotment. Ruling: Partial.,Partial,True
SYN_LAN_0178,land_dispute,easementary_rights_way,District Court,Synthetic Case: Farm owner sought injunction against neighbor blocking traditional passage road connecting inner field plot to main cart track. District Court verified continuous prescription use for over 20 years and granted permanent easementary right of way. Ruling: Accepted.,Accepted,True
SYN_LAN_0179,land_dispute,mortgage_redemption_dispute,High Court,Synthetic Case: Mortgagor filed suit for redemption of usufructuary mortgage over 2.0 bighas of farmland upon full repayment of principal debt to moneylender. High Court directed possession restoration and mortgage deed discharge. Ruling: Rejected.,Rejected,True
